review_id,product_id,date,rating,sentiment,platform,comment
R102050,PC003,2025-10-11,4.7,Positive,Shopee,"Harga sesuai, kualitas oke."
R102051,PC002,2023-07-11,3.2,Neutral,Shopee,"Kurang cocok di kulit saya, agak kering."
R102052,PC007,2021-08-21,2.5,Negative,Shopee,"Packaging bocor saat diterima, kurang aman."
R102053,PC006,2023-01-05,4.4,Positive,Official Store,Wangi terlalu kuat untuk saya.
R102054,PC007,2021-03-06,4.3,Positive,Shopee,"Harumnya tahan lama, suka banget!"
R102055,PC009,2021-02-26,1.2,Negative,Tokopedia,Kemasan baru lebih ramah lingkungan.
R102056,PC010,2024-07-04,4.8,Positive,Shopee,Kemasan baru lebih ramah lingkungan.
R102057,PC009,2021-07-09,4.3,Positive,Instagram,"Packaging bocor saat diterima, kurang aman."
R102058,PC003,2023-06-13,3.0,Neutral,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R102059,PC001,2023-10-19,2.8,Negative,Shopee,"Harga sesuai, kualitas oke."
R102060,PC013,2021-05-27,3.3,Neutral,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R102061,PC014,2023-12-31,1.5,Negative,Shopee,"Packaging bocor saat diterima, kurang aman."
R102062,PC007,2022-05-13,2.4,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R102063,PC009,2024-12-10,1.2,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R102064,PC004,2023-10-01,3.8,Neutral,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R102065,PC014,2021-05-07,4.7,Positive,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R102066,PC011,2024-04-01,3.7,Neutral,Shopee,"Mudah dibeli saat promo, value for money."
R102067,PC009,2024-01-27,3.8,Neutral,Official Store,"Harumnya tahan lama, suka banget!"
R102068,PC013,2022-07-07,3.9,Neutral,Instagram,"Harumnya tahan lama, suka banget!"
R102069,PC001,2022-09-04,4.8,Positive,Shopee,"Harga sesuai, kualitas oke."
R102070,PC002,2026-01-03,4.5,Positive,Tokopedia,Wangi terlalu kuat untuk saya.
R102071,PC008,2020-01-26,5.0,Positive,Shopee,"Packaging bocor saat diterima, kurang aman."
R102072,PC008,2021-01-22,4.1,Positive,Instagram,"Harumnya tahan lama, suka banget!"
R102073,PC015,2021-12-05,3.7,Neutral,Official Store,"Packaging bocor saat diterima, kurang aman."
R102074,PC015,2022-01-10,1.8,Negative,Instagram,Wangi terlalu kuat untuk saya.
R102075,PC015,2025-05-08,4.4,Positive,Tokopedia,"Harga sesuai, kualitas oke."
R102076,PC004,2023-11-05,1.2,Negative,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R102077,PC011,2022-08-21,4.4,Positive,Shopee,Kemasan baru lebih ramah lingkungan.
R102078,PC009,2024-05-23,2.4,Negative,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R102079,PC008,2025-05-11,2.8,Negative,Tokopedia,Wangi terlalu kuat untuk saya.
R102080,PC007,2023-06-23,1.2,Negative,Official Store,"Kurang cocok di kulit saya, agak kering."
R102081,PC014,2025-12-03,3.7,Neutral,Instagram,"Packaging bocor saat diterima, kurang aman."
R102082,PC014,2020-08-17,1.5,Negative,Instagram,"Mudah dibeli saat promo, value for money."
R102083,PC010,2022-09-17,2.3,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R102084,PC005,2020-12-28,3.8,Neutral,Instagram,"Mudah dibeli saat promo, value for money."
R102085,PC004,2022-11-29,3.7,Neutral,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R102086,PC002,2020-11-20,1.3,Negative,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R102087,PC011,2024-11-12,1.8,Negative,Shopee,Wangi terlalu kuat untuk saya.
R102088,PC015,2022-11-15,3.6,Neutral,Instagram,"Packaging bocor saat diterima, kurang aman."
R102089,PC008,2025-01-26,2.2,Negative,Tokopedia,"Harumnya tahan lama, suka banget!"
R102090,PC006,2021-09-02,3.6,Neutral,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R102091,PC005,2022-01-23,4.1,Positive,Shopee,"Packaging bocor saat diterima, kurang aman."
R102092,PC014,2025-11-13,4.9,Positive,Official Store,"Kurang cocok di kulit saya, agak kering."
R102093,PC010,2024-07-06,4.9,Positive,Shopee,"Harumnya tahan lama, suka banget!"
R102094,PC007,2025-08-06,1.7,Negative,Official Store,"Harga sesuai, kualitas oke."
R102095,PC015,2022-11-27,1.4,Negative,Instagram,"Kurang cocok di kulit saya, agak kering."
R102096,PC011,2021-01-07,3.5,Neutral,Official Store,"Harumnya tahan lama, suka banget!"
R102097,PC013,2020-06-08,4.5,Positive,Instagram,"Harga sesuai, kualitas oke."
R102098,PC004,2023-07-05,1.5,Negative,Instagram,"Harga sesuai, kualitas oke."
R102099,PC013,2024-02-25,2.4,Negative,Official Store,Wangi terlalu kuat untuk saya.
R102100,PC001,2020-08-07,1.1,Negative,Instagram,"Mudah dibeli saat promo, value for money."
R102101,PC008,2020-04-18,1.1,Negative,Instagram,"Mudah dibeli saat promo, value for money."
R102102,PC004,2022-11-20,1.1,Negative,Shopee,Wangi terlalu kuat untuk saya.
R102103,PC013,2022-03-17,1.9,Negative,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R102104,PC015,2025-09-30,1.9,Negative,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R102105,PC013,2023-11-08,1.2,Negative,Official Store,"Harga sesuai, kualitas oke."
R102106,PC001,2020-01-12,4.0,Positive,Shopee,"Kurang cocok di kulit saya, agak kering."
R102107,PC008,2020-04-30,2.7,Negative,Shopee,"Packaging bocor saat diterima, kurang aman."
R102108,PC003,2023-04-08,3.1,Neutral,Official Store,"Harga sesuai, kualitas oke."
R102109,PC008,2022-04-27,2.4,Negative,Instagram,"Mudah dibeli saat promo, value for money."
R102110,PC005,2025-07-05,1.8,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R102111,PC014,2020-12-23,3.7,Neutral,Official Store,"Kurang cocok di kulit saya, agak kering."
R102112,PC015,2021-10-24,2.9,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R102113,PC009,2020-04-12,1.1,Negative,Tokopedia,"Harumnya tahan lama, suka banget!"
R102114,PC004,2020-12-14,3.8,Neutral,Shopee,"Packaging bocor saat diterima, kurang aman."
R102115,PC012,2023-02-16,3.3,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money."
R102116,PC009,2025-04-23,4.6,Positive,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R102117,PC015,2020-06-27,3.3,Neutral,Instagram,Kemasan baru lebih ramah lingkungan.
R102118,PC013,2023-12-21,3.5,Neutral,Official Store,"Mudah dibeli saat promo, value for money."
R102119,PC007,2025-01-22,3.6,Neutral,Instagram,"Mudah dibeli saat promo, value for money."
R102120,PC006,2024-04-08,2.0,Negative,Official Store,Wangi terlalu kuat untuk saya.
R102121,PC010,2021-05-20,4.0,Positive,Shopee,"Packaging bocor saat diterima, kurang aman."
R102122,PC014,2025-05-28,3.1,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money."
R102123,PC008,2021-09-26,3.6,Neutral,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R102124,PC007,2022-12-12,2.4,Negative,Tokopedia,Wangi terlalu kuat untuk saya.
R102125,PC013,2024-02-02,2.6,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R102126,PC001,2022-08-01,3.6,Neutral,Official Store,"Harumnya tahan lama, suka banget!"
R102127,PC003,2020-11-19,4.4,Positive,Shopee,Kemasan baru lebih ramah lingkungan.
R102128,PC007,2021-08-02,1.2,Negative,Official Store,Wangi terlalu kuat untuk saya.
R102129,PC009,2024-01-15,2.3,Negative,Shopee,Wangi terlalu kuat untuk saya.
R102130,PC015,2024-05-01,4.4,Positive,Official Store,"Harga sesuai, kualitas oke."
R102131,PC003,2021-06-10,2.7,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R102132,PC002,2022-08-07,1.9,Negative,Shopee,"Harga sesuai, kualitas oke."
R102133,PC012,2023-10-05,3.6,Neutral,Instagram,"Harga sesuai, kualitas oke."
R102134,PC015,2022-02-18,2.5,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R102135,PC010,2023-05-09,4.4,Positive,Official Store,"Harga sesuai, kualitas oke."
R102136,PC011,2022-01-09,3.2,Neutral,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R102137,PC004,2022-06-28,1.8,Negative,Tokopedia,Wangi terlalu kuat untuk saya.
R102138,PC015,2023-12-27,1.8,Negative,Tokopedia,"Mudah dibeli saat promo, value for money."
R102139,PC001,2022-11-02,2.6,Negative,Instagram,"Kurang cocok di kulit saya, agak kering."
R102140,PC013,2020-05-27,2.9,Negative,Instagram,Wangi terlalu kuat untuk saya.
R102141,PC003,2025-03-21,1.1,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R102142,PC009,2021-10-29,3.8,Neutral,Instagram,Kemasan baru lebih ramah lingkungan.
R102143,PC008,2023-02-01,1.5,Negative,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R102144,PC007,2021-05-23,1.5,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R102145,PC010,2021-09-29,1.1,Negative,Official Store,Kemasan baru lebih ramah lingkungan.
R102146,PC009,2021-11-27,4.9,Positive,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R102147,PC002,2025-12-05,2.2,Negative,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R102148,PC011,2024-07-06,2.3,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R102149,PC015,2023-04-10,3.6,Neutral,Official Store,"Mudah dibeli saat promo, value for money."
R102150,PC004,2022-05-04,2.7,Negative,Tokopedia,"Harga sesuai, kualitas oke."
R102151,PC010,2023-04-24,4.6,Positive,Instagram,Wangi terlalu kuat untuk saya.
R102152,PC006,2024-05-29,2.5,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R102153,PC005,2022-05-30,1.6,Negative,Shopee,"Harga sesuai, kualitas oke."
R102154,PC007,2020-06-14,3.8,Neutral,Instagram,Kemasan baru lebih ramah lingkungan.
R102155,PC007,2024-04-02,3.0,Neutral,Instagram,Wangi terlalu kuat untuk saya.
R102156,PC004,2022-06-16,2.3,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R102157,PC007,2024-11-01,1.2,Negative,Instagram,Wangi terlalu kuat untuk saya.
R102158,PC008,2021-10-05,4.2,Positive,Official Store,"Packaging bocor saat diterima, kurang aman."
R102159,PC011,2024-01-12,3.9,Neutral,Instagram,"Harumnya tahan lama, suka banget!"
R102160,PC007,2020-01-06,2.0,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R102161,PC007,2022-11-06,3.6,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!"
R102162,PC007,2024-04-15,1.7,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R102163,PC003,2021-11-22,3.5,Neutral,Tokopedia,"Harga sesuai, kualitas oke."
R102164,PC005,2024-08-26,1.7,Negative,Tokopedia,Kemasan baru lebih ramah lingkungan.
R102165,PC005,2021-12-14,4.9,Positive,Instagram,"Mudah dibeli saat promo, value for money."
R102166,PC001,2020-09-25,3.0,Neutral,Shopee,Wangi terlalu kuat untuk saya.
R102167,PC006,2025-05-09,1.2,Negative,Official Store,"Kurang cocok di kulit saya, agak kering."
R102168,PC006,2025-06-05,1.7,Negative,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R102169,PC012,2025-11-01,5.0,Positive,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R102170,PC003,2021-09-05,4.8,Positive,Instagram,"Kurang cocok di kulit saya, agak kering."
R102171,PC015,2024-03-05,4.1,Positive,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R102172,PC002,2025-04-19,5.0,Positive,Instagram,"Kurang cocok di kulit saya, agak kering."
R102173,PC014,2025-04-17,2.3,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R102174,PC004,2025-05-29,1.5,Negative,Instagram,Wangi terlalu kuat untuk saya.
R102175,PC014,2020-03-13,2.7,Negative,Tokopedia,Wangi terlalu kuat untuk saya.
R102176,PC011,2020-07-04,2.0,Negative,Instagram,"Harga sesuai, kualitas oke."
R102177,PC010,2023-02-09,1.6,Negative,Shopee,"Harumnya tahan lama, suka banget!"
R102178,PC005,2020-02-10,2.1,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R102179,PC005,2021-04-09,3.8,Neutral,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R102180,PC004,2022-11-28,2.3,Negative,Shopee,"Harga sesuai, kualitas oke."
R102181,PC013,2024-10-08,4.4,Positive,Shopee,"Mudah dibeli saat promo, value for money."
R102182,PC006,2025-07-02,3.4,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!"
R102183,PC002,2021-08-23,1.8,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R102184,PC009,2024-03-31,3.9,Neutral,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R102185,PC011,2020-07-29,4.7,Positive,Shopee,"Packaging bocor saat diterima, kurang aman."
R102186,PC008,2020-05-17,4.3,Positive,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R102187,PC015,2020-03-28,4.4,Positive,Official Store,"Harumnya tahan lama, suka banget!"
R102188,PC013,2022-05-27,3.1,Neutral,Official Store,"Packaging bocor saat diterima, kurang aman."
R102189,PC008,2022-11-07,3.5,Neutral,Tokopedia,Kemasan baru lebih ramah lingkungan.
R102190,PC005,2021-03-29,2.0,Negative,Official Store,Kemasan baru lebih ramah lingkungan.
R102191,PC010,2022-06-22,1.9,Negative,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R102192,PC005,2020-01-24,4.1,Positive,Instagram,"Mudah dibeli saat promo, value for money."
R102193,PC011,2022-02-16,3.6,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!"
R102194,PC013,2025-04-07,4.4,Positive,Instagram,"Kurang cocok di kulit saya, agak kering."
R102195,PC008,2025-02-24,2.4,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R102196,PC001,2022-10-02,4.8,Positive,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R102197,PC003,2022-09-19,1.4,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R102198,PC003,2022-11-03,3.8,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!"
R102199,PC003,2021-01-21,4.8,Positive,Official Store,"Packaging bocor saat diterima, kurang aman."
R102200,PC013,2024-08-29,2.4,Negative,Official Store,Kemasan baru lebih ramah lingkungan.
R102201,PC005,2022-11-23,3.2,Neutral,Instagram,Kemasan baru lebih ramah lingkungan.
R102202,PC004,2022-08-11,2.6,Negative,Shopee,Wangi terlalu kuat untuk saya.
R102203,PC008,2020-02-02,2.9,Negative,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R102204,PC001,2021-04-05,2.0,Negative,Instagram,"Kurang cocok di kulit saya, agak kering."
R102205,PC001,2024-05-30,3.7,Neutral,Instagram,"Harumnya tahan lama, suka banget!"
R102206,PC006,2023-05-06,3.9,Neutral,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R102207,PC010,2022-12-05,2.3,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R102208,PC009,2024-06-13,4.6,Positive,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R102209,PC003,2025-09-22,3.9,Neutral,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R102210,PC004,2021-06-11,2.5,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R102211,PC013,2025-11-17,3.1,Neutral,Shopee,"Harga sesuai, kualitas oke."
R102212,PC004,2022-06-19,4.0,Positive,Instagram,"Harumnya tahan lama, suka banget!"
R102213,PC004,2024-11-30,5.0,Positive,Tokopedia,"Harumnya tahan lama, suka banget!"
R102214,PC008,2025-09-30,4.6,Positive,Tokopedia,"Harga sesuai, kualitas oke."
R102215,PC009,2022-12-24,4.0,Positive,Shopee,"Kurang cocok di kulit saya, agak kering."
R102216,PC014,2020-10-02,4.1,Positive,Tokopedia,"Harumnya tahan lama, suka banget!"
R102217,PC014,2022-06-17,2.1,Negative,Instagram,"Harumnya tahan lama, suka banget!"
R102218,PC012,2024-12-23,3.4,Neutral,Official Store,"Kurang cocok di kulit saya, agak kering."
R102219,PC007,2023-10-15,1.5,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R102220,PC009,2022-01-13,1.4,Negative,Instagram,"Kurang cocok di kulit saya, agak kering."
R102221,PC009,2025-03-23,1.9,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R102222,PC002,2023-05-19,2.9,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R102223,PC006,2020-05-19,2.6,Negative,Shopee,Wangi terlalu kuat untuk saya.
R102224,PC006,2022-06-08,4.5,Positive,Shopee,"Kurang cocok di kulit saya, agak kering."
R102225,PC013,2023-11-19,2.5,Negative,Shopee,Wangi terlalu kuat untuk saya.
R102226,PC010,2020-09-08,2.2,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R102227,PC015,2021-07-08,3.1,Neutral,Shopee,Kemasan baru lebih ramah lingkungan.
R102228,PC008,2025-05-24,1.4,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R102229,PC003,2024-04-15,2.5,Negative,Instagram,"Mudah dibeli saat promo, value for money."
R102230,PC011,2025-10-19,1.5,Negative,Instagram,"Harumnya tahan lama, suka banget!"
R102231,PC009,2025-08-25,1.4,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R102232,PC015,2024-02-17,2.7,Negative,Instagram,"Harumnya tahan lama, suka banget!"
R102233,PC004,2023-12-02,1.8,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R102234,PC007,2023-11-04,2.2,Negative,Official Store,"Harumnya tahan lama, suka banget!"
R102235,PC003,2020-10-22,1.2,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R102236,PC009,2020-01-04,1.9,Negative,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R102237,PC012,2020-11-24,2.0,Negative,Shopee,Wangi terlalu kuat untuk saya.
R102238,PC010,2021-12-27,1.1,Negative,Tokopedia,"Harumnya tahan lama, suka banget!"
R102239,PC002,2022-01-07,1.8,Negative,Shopee,"Mudah dibeli saat promo, value for money."
R102240,PC008,2024-01-30,2.2,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R102241,PC011,2024-02-12,1.0,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R102242,PC005,2022-04-09,3.7,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!"
R102243,PC001,2020-05-08,2.2,Negative,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R102244,PC004,2025-11-28,4.7,Positive,Shopee,Kemasan baru lebih ramah lingkungan.
R102245,PC012,2022-04-14,3.0,Neutral,Official Store,"Harga sesuai, kualitas oke."
R102246,PC010,2025-11-23,3.9,Neutral,Shopee,"Kurang cocok di kulit saya, agak kering."
R102247,PC013,2021-02-27,1.4,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R102248,PC001,2021-01-05,3.3,Neutral,Instagram,"Harga sesuai, kualitas oke."
R102249,PC015,2023-07-20,3.1,Neutral,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R102250,PC005,2023-03-04,2.3,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R102251,PC005,2024-03-26,4.2,Positive,Official Store,"Mudah dibeli saat promo, value for money."
R102252,PC002,2020-01-12,2.3,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R102253,PC002,2022-06-24,2.3,Negative,Shopee,"Harga sesuai, kualitas oke."
R102254,PC005,2024-01-09,1.2,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R102255,PC007,2025-07-20,4.9,Positive,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R102256,PC004,2021-06-27,5.0,Positive,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R102257,PC001,2025-11-28,3.5,Neutral,Official Store,Wangi terlalu kuat untuk saya.
R102258,PC008,2022-12-30,2.9,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R102259,PC015,2024-12-02,1.1,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R102260,PC004,2022-11-22,4.3,Positive,Official Store,"Mudah dibeli saat promo, value for money."
R102261,PC010,2020-08-25,1.3,Negative,Tokopedia,Wangi terlalu kuat untuk saya.
R102262,PC009,2023-11-29,1.7,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R102263,PC001,2022-05-25,1.1,Negative,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R102264,PC009,2020-02-25,3.9,Neutral,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R102265,PC003,2025-02-07,2.8,Negative,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R102266,PC013,2025-05-28,2.8,Negative,Official Store,"Kurang cocok di kulit saya, agak kering."
R102267,PC004,2020-06-05,1.8,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R102268,PC012,2024-12-31,4.8,Positive,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R102269,PC002,2024-12-27,4.2,Positive,Shopee,"Mudah dibeli saat promo, value for money."
R102270,PC006,2021-04-17,1.2,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R102271,PC006,2025-12-24,4.0,Positive,Instagram,"Harga sesuai, kualitas oke."
R102272,PC007,2022-11-14,2.1,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R102273,PC002,2025-09-11,4.7,Positive,Instagram,"Packaging bocor saat diterima, kurang aman."
R102274,PC009,2024-06-30,4.4,Positive,Instagram,Kemasan baru lebih ramah lingkungan.
R102275,PC007,2021-02-10,2.4,Negative,Shopee,"Mudah dibeli saat promo, value for money."
R102276,PC005,2020-05-23,4.3,Positive,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R102277,PC012,2023-05-13,4.6,Positive,Instagram,"Mudah dibeli saat promo, value for money."
R102278,PC014,2023-09-24,4.2,Positive,Shopee,"Kurang cocok di kulit saya, agak kering."
